stationId,imageDate,imgPath,meteoDate,dew,humidity,precipitation,roadCondition,temperature C bellow 5cm,temperature C 0cm,temperature C 20cm,temperature C 2m,warnings,wind direction,speed[m/s],imageDate_t,imageDate_ts,cluster,time
1090-0,24/11/2018 12:47,/save/1090-0/57/1543063657_1090-0.jpg,24/11/2018 12:50,5.7,99.4,none,dry,0,6.3,4.8,5.8,none,30,1.7,24/11/2018 12:47,1255657,3,12:47:37
1061-0,25/12/2018 12:50,/save/1061-0/25/1545742225_1061-0.jpg,25/12/2018 12:40,1.1,99.0,dew,saline,0,3.4,2.4,1.3,none,266,0.9,25/12/2018 12:50,3934225,1,12:50:25
68-0,3/12/2018 13:10,/save/68-0/13/1543842613_68-0.jpg,3/12/2018 13:00,5.8,99.9,none,wet,0,6.6,5.8,5.8,none,241,0.1,3/12/2018 13:10,2034613,3,13:10:13
1215-0,27/02/2019 12:25,/save/1215-0/43/1551270343_1215-0.jpg,27/02/2019 12:20,7.1,78.1,none,dry,0,18.0,0.0,10.8,none,160,0.0,27/02/2019 12:25,9462343,0,12:25:43
1437-0,12/02/2019 12:12,/save/1437-0/22/1549973522_1437-0.jpg,12/02/2019 12:10,-2.0,76.3,none,dry,0,4.4,2.0,1.8,none,345,0.0,12/02/2019 12:12,8165522,0,12:12:02
1181-0,11/03/2019 13:35,/save/1181-0/6/1552311306_1181-0.jpg,11/03/2019 13:30,1.0,70.1,none,dry,0,12.7,0.0,6.1,none,287,0.0,11/03/2019 13:35,10503306,0,13:35:06
1242-0,23/02/2019 12:55,/save/1242-0/25/1550926525_1242-0.jpg,23/02/2019 12:50,-12.9,41.0,none,dry,0,7.8,0.0,-1.2,none,259,0.0,23/02/2019 12:55,9118525,0,12:55:25
1686-0,21/11/2018 12:37,/save/1686-0/61/1542803861_1686-0.jpg,21/11/2018 12:40,-3.2,87.5,unknown,saline,0,0.6,0.0,-1.4,none/unknown,359,0.6,21/11/2018 12:37,995861,3,12:37:41
296-0,1/03/2019 11:40,/save/296-0/5/1551440405_296-0.jpg,1/03/2019 11:40,3.9,97.0,continuous,wet,0,6.0,4.5,4.3,none,352,0.0,1/03/2019 11:40,9632405,0,11:40:05
585-0,11/03/2019 11:27,/save/585-0/57/1552303657_585-0.jpg,11/03/2019 11:20,1.7,77.5,none,dry,0,10.8,8.9,5.4,none,298,4.8,11/03/2019 11:27,10495657,0,11:27:37
1090-0,24/11/2018 13:27,/save/1090-0/59/1543066059_1090-0.jpg,24/11/2018 13:30,5.9,99.3,none,dry,0,6.2,4.9,6.0,none,34,2.1,24/11/2018 13:27,1258059,3,13:27:39
296-0,20/01/2019 11:05,/save/296-0/28/1547982328_296-0.jpg,20/01/2019 11:00,-3.1,87.8,shower,moist,0,2.0,-0.6,-1.4,very low warning,23,0.0,20/01/2019 11:05,6174328,2,11:05:28
1215-0,15/02/2019 13:05,/save/1215-0/35/1550235935_1215-0.jpg,15/02/2019 13:00,2.9,99.3,none,dry,0,7.8,0.0,3.0,none,163,0.0,15/02/2019 13:05,8427935,0,13:05:35
119-0,3/02/2019 13:52,/save/119-0/21/1549201921_119-0.jpg,3/02/2019 13:50,2.3,95.8,none,moist,0,4.5,3.3,2.9,none,54,0.8,3/02/2019 13:52,7393921,2,13:52:01
51-0,19/11/2018 11:32,/save/51-0/45/1542627145_51-0.jpg,19/11/2018 12:28,-0.8,87.1,unknown,dry,0,3.0,0.0,1.1,none,291,6.6,19/11/2018 11:32,819145,3,11:32:25
1490-0,15/01/2019 12:51,/save/1490-0/60/1547556660_1490-0.jpg,15/01/2019 12:50,-3.3,59.5,none,dry,0,5.9,4.5,3.9,none,305,0.0,15/01/2019 12:51,5748660,2,12:51:00
495-2,1/01/2019 12:31,/save/495-2/93/1546345893_495-2.jpg,1/01/2019 12:20,1.1,80.7,continuous,wet,0,5.1,0.0,4.2,none,245,3.9,1/01/2019 12:31,4537893,1,12:31:33
192-0,25/02/2019 12:54,/save/192-0/44/1551099244_192-0.jpg,25/02/2019 12:40,0.0,67.8,intense,wet,0,14.7,9.9,5.4,none,306,2.7,25/02/2019 12:54,9291244,0,12:54:04
1881-0,23/02/2019 12:54,/save/1881-0/46/1550926446_1881-0.jpg,23/02/2019 12:50,-10.7,46.6,none,dry,0,7.5,1.3,-0.5,none,27,0.0,23/02/2019 12:54,9118446,0,12:54:06
67-0,11/12/2018 13:12,/save/67-0/34/1544533934_67-0.jpg,11/12/2018 14:09,0.0,94.8,unknown,wet,0,2.8,0.0,0.7,slippery danger,109,2.2,11/12/2018 13:12,2725934,1,13:12:14
1067-0,17/12/2018 13:32,/save/1067-0/58/1545053558_1067-0.jpg,17/12/2018 13:20,-1.2,96.0,none,saline,0,1.6,0.0,-0.7,medium warning,139,0.7,17/12/2018 13:32,3245558,1,13:32:38
1242-0,14/02/2019 13:35,/save/1242-0/31/1550151331_1242-0.jpg,14/02/2019 13:30,1.5,61.3,none,dry,0,14.6,0.0,8.7,none,76,0.8,14/02/2019 13:35,8343331,0,13:35:31
1488-0,10/02/2019 11:55,/save/1488-0/40/1549799740_1488-0.jpg,10/02/2019 11:50,0.5,60.9,none,moist,0,14.6,6.2,7.6,none,154,0.0,10/02/2019 11:55,7991740,2,11:55:40
609-0,30/12/2018 13:41,/save/609-0/13/1546177313_609-0.jpg,30/12/2018 13:40,3.9,99.1,none,dry,0,6.2,4.5,4.1,none,282,1.3,30/12/2018 13:41,4369313,1,13:41:53
195-0,14/12/2018 11:30,/save/195-0/10/1544787010_195-0.jpg,14/12/2018 11:30,-3.2,79.9,none,dry,0,1.1,0.4,-0.2,very low warning,235,1.1,14/12/2018 11:30,2979010,1,11:30:10
296-0,12/02/2019 12:25,/save/296-0/9/1549974309_296-0.jpg,12/02/2019 12:20,-3.7,57.8,none,dry,0,8.0,4.2,3.9,none,297,1.4,12/02/2019 12:25,8166309,0,12:25:09
757-1,7/12/2018 13:10,/save/757-1/1/1544188201_757-1.jpg,7/12/2018 13:00,5.6,99.1,none,wet,0,6.7,4.7,5.8,none,235,4.6,7/12/2018 13:10,2380201,3,13:10:01
1960-1,24/12/2018 13:45,/save/1960-1/1/1545659101_1960-1.jpg,24/12/2018 13:40,-1.3,88.8,none,dry,0,2.3,0.1,0.4,none,210,2.8,24/12/2018 13:45,3851101,1,13:45:01
VP1004-0,19/12/2018 13:40,/save/VP1004-0/4/1545226804_VP1004-0.jpg,19/12/2018 13:40,-3.2,88.0,none,dry,0,0.4,0.0,-1.5,none,126,4.9,19/12/2018 13:40,3418804,1,13:40:04
258-0,25/02/2019 12:12,/save/258-0/56/1551096756_258-0.jpg,25/02/2019 12:10,1.2,52.2,none,dry,0,14.3,4.5,10.6,none,248,0.0,25/02/2019 12:12,9288756,0,12:12:36
195-0,19/12/2018 12:10,/save/195-0/9/1545221409_195-0.jpg,19/12/2018 12:10,-1.4,74.5,none,dry,0,3.0,2.6,2.6,none,235,4.9,19/12/2018 12:10,3413409,1,12:10:09
1239-0,27/11/2018 11:30,/save/1239-0/52/1543318252_1239-0.jpg,27/11/2018 11:30,-5.4,70.0,none,dry,0,4.2,0.0,-0.6,none,195,0.1,27/11/2018 11:30,1510252,3,11:30:52
758-1,11/01/2019 11:03,/save/758-1/5/1547204605_758-1.jpg,11/01/2019 10:50,-6.4,87.0,none,saline,0,1.5,-0.3,-4.6,medium warning,297,0.7,11/01/2019 11:03,5396605,2,11:03:25
759-0,12/03/2019 13:30,/save/759-0/1/1552397401_759-0.jpg,12/03/2019 13:20,-4.9,58.3,none,dry,0,11.7,4.0,2.4,none/unknown,293,2.9,12/03/2019 13:30,10589401,0,13:30:01
851-0,15/01/2019 12:07,/save/851-0/58/1547554058_851-0.jpg,15/01/2019 11:50,-4.2,69.8,none,dry,0,0.1,0.7,-0.1,none/unknown,279,5.9,15/01/2019 12:07,5746058,2,12:07:38
1991-1,3/02/2019 13:52,/save/1991-1/62/1549201962_1991-1.jpg,3/02/2019 13:50,5.6,80.0,none,moist,0,9.1,0.0,8.9,none,329,1.0,3/02/2019 13:52,7393962,2,13:52:42
1991-1,31/01/2019 13:27,/save/1991-1/61/1548941261_1991-1.jpg,31/01/2019 13:30,0.6,94.9,none,wet,0,2.9,0.0,1.4,none,70,2.2,31/01/2019 13:27,7133261,2,13:27:41
258-0,6/03/2019 11:17,/save/258-0/55/1551871055_258-0.jpg,6/03/2019 11:10,2.9,71.4,none,dry,0,13.2,5.4,7.8,none,120,0.0,6/03/2019 11:17,10063055,0,11:17:35
1215-0,26/02/2019 12:25,/save/1215-0/48/1551183948_1215-0.jpg,26/02/2019 12:20,2.2,55.0,none,dry,0,21.2,0.0,11.0,none,231,0.0,26/02/2019 12:25,9375948,0,12:25:48
1881-0,23/02/2019 11:34,/save/1881-0/44/1550921644_1881-0.jpg,23/02/2019 11:30,-12.0,45.7,none,dry,0,6.4,0.2,-1.7,none,35,0.0,23/02/2019 11:34,9113644,0,11:34:04
67-0,29/12/2018 11:48,/save/67-0/94/1546084094_67-0.jpg,29/12/2018 12:45,3.2,93.7,unknown,wet,0,5.4,0.0,4.2,none,108,2.2,29/12/2018 11:48,4276094,1,11:48:14
1686-0,14/11/2018 11:37,/save/1686-0/63/1542195463_1686-0.jpg,14/11/2018 11:40,3.9,77.7,unknown,unknown,0,0.0,0.0,7.6,none/unknown,359,0.0,14/11/2018 11:37,387463,3,11:37:43
585-0,24/02/2019 12:17,/save/585-0/58/1551010658_585-0.jpg,24/02/2019 12:20,-11.5,21.6,none,dry,0,15.3,14.7,9.5,none,289,2.5,24/02/2019 12:17,9202658,0,12:17:38
296-0,25/01/2019 11:25,/save/296-0/30/1548415530_296-0.jpg,25/01/2019 11:20,-7.0,82.3,none,dry,0,-1.2,-2.8,-4.4,none,282,0.5,25/01/2019 11:25,6607530,2,11:25:30
2013-0,18/11/2018 11:55,/save/2013-0/10/1542542110_2013-0.jpg,18/11/2018 11:53,2.9,99.9,unknown,dry,0,4.6,0.0,3.0,none,314,0.3,18/11/2018 11:55,734110,3,11:55:10
495-2,16/12/2018 12:30,/save/495-2/51/1544963451_495-2.jpg,16/12/2018 12:30,-6.1,61.5,intense,saline,0,3.5,0.0,0.5,none,177,0.1,16/12/2018 12:30,3155451,1,12:30:51
757-1,16/11/2018 13:30,/save/757-1/31/1542375031_757-1.jpg,16/11/2018 13:20,1.1,92.7,none,dry,0,6.4,3.9,2.2,none,235,3.5,16/11/2018 13:30,567031,3,13:30:31
1215-0,4/03/2019 11:05,/save/1215-0/20/1551697520_1215-0.jpg,4/03/2019 11:00,8.3,77.5,none,dry,0,16.1,0.0,12.1,none,130,0.0,4/03/2019 11:05,9889520,0,11:05:20
VP1203-0,24/02/2019 13:20,/save/VP1203-0/2/1551014402_VP1203-0.jpg,24/02/2019 13:10,-8.3,45.0,none,dry,0,8.5,0.0,2.4,none,95,0.0,24/02/2019 13:20,9206402,0,13:20:02
1991-1,11/01/2019 11:47,/save/1991-1/59/1547207259_1991-1.jpg,11/01/2019 11:50,-8.2,88.2,none,wet,0,-2.8,0.0,-6.6,none,67,1.5,11/01/2019 11:47,5399259,2,11:47:39
296-0,4/03/2019 12:00,/save/296-0/6/1551700806_296-0.jpg,4/03/2019 12:00,2.5,47.0,none,dry,0,14.6,12.8,13.7,none,190,4.0,4/03/2019 12:00,9892806,0,12:00:06
296-0,13/03/2019 13:45,/save/296-0/4/1552484704_296-0.jpg,13/03/2019 13:40,-2.1,42.7,none,dry,0,14.7,10.6,10.1,none,243,0.0,13/03/2019 13:45,10676704,0,13:45:04
259-1,20/02/2019 12:57,/save/259-1/56/1550667456_259-1.jpg,20/02/2019 12:50,4.8,85.8,none,wet,0,8.1,8.4,7.1,none,234,2.5,20/02/2019 12:57,8859456,0,12:57:36
VP1004-0,13/12/2018 13:00,/save/VP1004-0/4/1544706004_VP1004-0.jpg,13/12/2018 13:00,-0.1,97.0,shower,moist,0,2.2,0.0,0.3,none,39,2.0,13/12/2018 13:00,2898004,1,13:00:04
68-0,29/11/2018 12:10,/save/68-0/24/1543493424_68-0.jpg,29/11/2018 12:10,-9.0,55.9,none,dry,0,1.2,-1.9,-1.2,none,195,0.8,29/11/2018 12:10,1685424,3,12:10:24
1488-0,23/01/2019 12:00,/save/1488-0/11/1548244811_1488-0.jpg,23/01/2019 11:50,-7.0,84.6,none,moist,0,-1.8,-4.2,-4.8,medium warning,334,0.0,23/01/2019 12:00,6436811,2,12:00:11
759-0,14/01/2019 11:05,/save/759-0/28/1547463928_759-0.jpg,14/01/2019 11:00,-0.1,99.0,none,saline,0,1.9,0.2,0.0,medium warning,299,2.8,14/01/2019 11:05,5655928,2,11:05:28
758-1,26/01/2019 13:44,/save/758-1/71/1548510271_758-1.jpg,26/01/2019 13:30,-3.0,99.0,none,saline,0,-0.4,-1.4,-2.9,slippery danger,234,0.0,26/01/2019 13:44,6702271,2,13:44:31
1093-0,6/02/2019 13:07,/save/1093-0/57/1549458457_1093-0.jpg,6/02/2019 13:00,-4.3,53.8,none,dry,0,8.0,4.7,4.2,none,345,1.8,6/02/2019 13:07,7650457,2,13:07:37
55-1,28/02/2019 12:56,/save/55-1/66/1551358566_55-1.jpg,28/02/2019 13:53,2.8,67.1,none,dry,0,11.9,0.0,8.6,none,331,8.2,28/02/2019 12:56,9550566,0,12:56:06
1437-0,16/02/2019 13:12,/save/1437-0/22/1550322722_1437-0.jpg,16/02/2019 13:10,1.3,53.4,none,dry,0,15.5,11.2,10.4,none,237,0.0,16/02/2019 13:12,8514722,0,13:12:02
609-0,31/12/2018 12:20,/save/609-0/32/1546258832_609-0.jpg,31/12/2018 12:20,1.5,87.9,none,dry,0,5.7,4.2,3.4,none,264,0.4,31/12/2018 12:20,4450832,1,12:20:32
2014-1,23/12/2018 12:35,/save/2014-1/0/1545568500_2014-1.jpg,23/12/2018 12:35,0.0,99.9,unknown,dry,0,7.8,0.0,1.3,none,62,0.3,23/12/2018 12:35,3760500,1,12:35:00
192-0,5/03/2019 12:14,/save/192-0/40/1551788040_192-0.jpg,5/03/2019 12:00,0.0,65.9,intense,wet,0,10.3,7.2,5.8,none,246,6.4,5/03/2019 12:14,9980040,0,12:14:00
1181-0,6/03/2019 13:17,/save/1181-0/64/1551878264_1181-0.jpg,6/03/2019 13:30,-3.2,38.9,none,dry,0,16.3,0.0,10.1,none,281,0.0,6/03/2019 13:17,10070264,0,13:17:44
1490-0,7/02/2019 12:12,/save/1490-0/23/1549541523_1490-0.jpg,7/02/2019 12:00,-3.7,42.7,none,dry,0,12.8,12.6,8.3,none,133,0.0,7/02/2019 12:12,7733523,2,12:12:03
1067-0,23/12/2018 12:32,/save/1067-0/58/1545568358_1067-0.jpg,23/12/2018 12:30,6.1,95.1,none,wet,0,7.2,0.0,6.9,none,236,4.5,23/12/2018 12:32,3760358,1,12:32:38
65-1,22/01/2019 11:12,/save/65-1/24/1548155524_65-1.jpg,22/01/2019 12:11,-5.8,93.0,unknown,dry,0,-2.4,0.0,-4.9,high danger,146,0.1,22/01/2019 11:12,6347524,2,11:12:04
585-0,6/03/2019 13:42,/save/585-0/58/1551879758_585-0.jpg,6/03/2019 13:40,0.1,43.3,none,dry,0,17.9,16.2,12.3,none,202,3.9,6/03/2019 13:42,10071758,0,13:42:38
2445-0,11/02/2019 11:05,/save/2445-0/39/1549883139_2445-0.jpg,11/02/2019 11:00,3.3,99.7,unknown,dry,0,0.0,0.0,3.4,none,293,0.0,11/02/2019 11:05,8075139,0,11:05:39
1437-0,14/02/2019 11:12,/save/1437-0/22/1550142722_1437-0.jpg,14/02/2019 11:00,3.6,82.4,none,dry,0,10.8,7.3,6.5,none,354,0.0,14/02/2019 11:12,8334722,0,11:12:02
VP1004-0,30/12/2018 12:40,/save/VP1004-0/4/1546173604_VP1004-0.jpg,30/12/2018 12:40,4.3,97.0,shower,wet,0,5.0,0.0,4.6,none,230,4.0,30/12/2018 12:40,4365604,1,12:40:04
283-0,3/02/2019 11:14,/save/283-0/88/1549192488_283-0.jpg,3/02/2019 11:10,0.0,1.3,dew,wet,0,0.0,1.2,2.5,none,52,4.7,3/02/2019 11:14,7384488,2,11:14:48
179-0,15/12/2018 12:30,/save/179-0/42/1544877042_179-0.jpg,15/12/2018 12:30,0.6,99.9,none,moist,0,8.3,0.7,0.6,none,113,0.0,15/12/2018 12:30,3069042,1,12:30:42
1242-0,17/02/2019 11:10,/save/1242-0/25/1550401825_1242-0.jpg,17/02/2019 11:10,-2.0,36.0,none,dry,0,19.2,0.0,12.8,none,87,0.4,17/02/2019 11:10,8593825,0,11:10:25
1991-1,26/01/2019 13:32,/save/1991-1/60/1548509560_1991-1.jpg,26/01/2019 13:30,-6.3,78.7,none,dry,0,-0.5,0.0,-3.2,none,197,0.7,26/01/2019 13:32,6701560,2,13:32:40
1157-0,29/01/2019 13:45,/save/1157-0/9/1548769509_1157-0.jpg,29/01/2019 13:40,-1.7,67.4,none,saline,0,3.3,0.0,3.7,none,279,0.9,29/01/2019 13:45,6961509,2,13:45:09
119-0,8/02/2019 13:52,/save/119-0/26/1549633926_119-0.jpg,8/02/2019 13:50,0.6,63.6,none,dry,0,10.8,10.5,7.1,none,267,1.0,8/02/2019 13:52,7825926,2,13:52:06
1521-0,2/02/2019 12:32,/save/1521-0/69/1549110769_1521-0.jpg,2/02/2019 12:30,0.7,99.9,none,wet,0,2.5,1.0,0.7,none,151,0.0,2/02/2019 12:32,7302769,2,12:32:49
258-0,1/03/2019 13:57,/save/258-0/56/1551448656_258-0.jpg,1/03/2019 13:50,0.9,79.6,none,dry,0,7.7,4.5,4.2,none,330,0.0,1/03/2019 13:57,9640656,0,13:57:36
494-0,19/01/2019 13:10,/save/494-0/15/1547903415_494-0.jpg,19/01/2019 13:00,-8.4,51.0,none,dry,0,3.9,2.9,0.7,none,139,1.9,19/01/2019 13:10,6095415,2,13:10:15
1091-0,1/12/2018 13:25,/save/1091-0/16/1543670716_1091-0.jpg,1/12/2018 13:20,2.1,99.5,dew,moist,0,1.8,0.0,2.2,none/unknown,171,1.8,1/12/2018 13:25,1862716,3,13:25:16
575-1,1/01/2019 12:05,/save/575-1/23/1546344323_575-1.jpg,1/01/2019 12:00,3.3,99.0,none,saline,0,4.9,4.6,3.4,none,265,3.0,1/01/2019 12:05,4536323,1,12:05:23
757-1,16/11/2018 11:30,/save/757-1/31/1542367831_757-1.jpg,16/11/2018 11:20,1.6,95.8,none,dry,0,8.1,4.3,2.2,none,235,3.8,16/11/2018 11:30,559831,3,11:30:31
VP1201-0,14/11/2018 11:20,/save/VP1201-0/39/1542194439_VP1201-0.jpg,14/11/2018 11:30,4.8,74.0,none,dry,0,12.8,0.0,9.2,none,278,0.0,14/11/2018 11:20,386439,3,11:20:39
179-0,31/12/2018 13:53,/save/179-0/80/1546264380_179-0.jpg,31/12/2018 13:50,2.3,91.9,none,dry,0,11.6,3.5,3.5,none,0,0.0,31/12/2018 13:53,4456380,1,13:53:00
1521-0,3/02/2019 11:35,/save/1521-0/16/1549193716_1521-0.jpg,3/02/2019 11:30,1.5,99.9,continuous,saline,0,3.5,1.6,1.5,none,335,0.0,3/02/2019 11:35,7385716,2,11:35:16
1157-0,24/01/2019 12:50,/save/1157-0/22/1548334222_1157-0.jpg,24/01/2019 12:40,-8.7,75.8,dew,saline,0,-2.4,0.0,-5.1,medium warning,3,0.9,24/01/2019 12:50,6526222,2,12:50:22
VP1004-0,19/12/2018 12:00,/save/VP1004-0/4/1545220804_VP1004-0.jpg,19/12/2018 12:00,-2.9,85.0,none,dry,0,2.5,0.0,-0.6,none,118,6.0,19/12/2018 12:00,3412804,1,12:00:04
1991-1,25/01/2019 12:27,/save/1991-1/61/1548419261_1991-1.jpg,25/01/2019 12:30,-6.1,81.0,none,wet,0,-1.1,0.0,-3.4,none,164,0.9,25/01/2019 12:27,6611261,2,12:27:41
1242-0,23/02/2019 13:55,/save/1242-0/32/1550930132_1242-0.jpg,23/02/2019 13:50,-13.2,37.2,none,dry,0,8.7,0.0,-0.2,none,220,0.0,23/02/2019 13:55,9122132,0,13:55:32
192-0,16/02/2019 12:13,/save/192-0/82/1550319182_192-0.jpg,16/02/2019 12:00,0.1,74.9,intense,wet,0,11.9,11.3,4.2,none,241,0.4,16/02/2019 12:13,8511182,0,12:13:02
1686-0,19/11/2018 12:42,/save/1686-0/60/1542631360_1686-0.jpg,19/11/2018 12:40,-4.0,85.8,unknown,saline,0,3.7,0.0,-1.9,none/unknown,359,0.4,19/11/2018 12:42,823360,3,12:42:40
851-0,21/01/2019 11:27,/save/851-0/55/1548070055_851-0.jpg,21/01/2019 11:30,-3.9,96.7,none,dry,0,-1.0,-1.9,-4.2,none/unknown,270,2.8,21/01/2019 11:27,6262055,2,11:27:35
757-1,22/11/2018 12:10,/save/757-1/28/1542888628_757-1.jpg,22/11/2018 12:00,-1.9,99.1,none,dry,0,2.5,0.0,-1.8,none/unknown,220,0.0,22/11/2018 12:10,1080628,3,12:10:28
192-0,28/02/2019 11:34,/save/192-0/42/1551353642_192-0.jpg,28/02/2019 11:20,0.1,57.8,intense,wet,0,17.0,11.9,7.9,none,295,4.2,28/02/2019 11:34,9545642,0,11:34:02
1082-0,1/03/2019 12:45,/save/1082-0/38/1551444338_1082-0.jpg,1/03/2019 12:40,0.4,56.0,none,dry,0,12.8,0.0,8.7,none,263,2.2,1/03/2019 12:45,9636338,0,12:45:38
575-0,10/02/2019 12:25,/save/575-0/23/1549801523_575-0.jpg,10/02/2019 12:20,-4.8,35.2,none,dry,0,12.6,12.5,10.0,none,235,2.5,10/02/2019 12:25,7993523,2,12:25:23
VP1203-0,1/03/2019 12:50,/save/VP1203-0/3/1551444603_VP1203-0.jpg,1/03/2019 12:50,1.5,73.0,none,dry,0,10.0,0.0,6.1,none,97,0.0,1/03/2019 12:50,9636603,0,12:50:03
569-1,28/11/2018 13:38,/save/569-1/15/1543412315_569-1.jpg,28/11/2018 13:40,-2.7,62.5,none,dry,0,4.3,6.5,3.7,none,182,0.2,28/11/2018 13:38,1604315,3,13:38:35
259-1,3/03/2019 11:17,/save/259-1/55/1551611855_259-1.jpg,3/03/2019 11:20,7.5,99.0,dew,saline,0,8.8,8.3,7.7,none,172,2.3,3/03/2019 11:17,9803855,0,11:17:35
58-0,14/01/2019 12:36,/save/58-0/68/1547469368_58-0.jpg,14/01/2019 13:24,-2.0,73.0,none,dry,0,2.4,0.0,2.3,none,74,7.5,14/01/2019 12:36,5661368,2,12:36:08
232-0,14/12/2018 12:45,/save/232-0/12/1544791512_232-0.jpg,14/12/2018 12:40,-4.3,99.9,none,moist,0,-0.6,0.0,-4.2,medium warning,99,0.0,14/12/2018 12:45,2983512,1,12:45:12
2445-0,28/02/2019 11:25,/save/2445-0/36/1551353136_2445-0.jpg,28/02/2019 11:20,4.2,67.8,unknown,dry,0,0.0,0.0,9.9,none,316,0.0,28/02/2019 11:25,9545136,0,11:25:36
1181-0,26/02/2019 11:28,/save/1181-0/37/1551180537_1181-0.jpg,26/02/2019 11:30,-1.6,42.0,none,dry,0,16.0,0.0,10.7,none,344,0.8,26/02/2019 11:28,9372537,0,11:28:57
569-1,18/11/2018 12:22,/save/569-1/50/1542543750_569-1.jpg,18/11/2018 12:10,-0.6,96.2,none,dry,0,3.8,2.3,-0.1,none,351,0.0,18/11/2018 12:22,735750,3,12:22:30
1090-0,19/11/2018 13:47,/save/1090-0/58/1542635258_1090-0.jpg,19/11/2018 13:50,5.2,91.9,none,moist,0,6.3,6.3,6.4,none,49,5.0,19/11/2018 13:47,827258,3,13:47:38
1991-1,4/02/2019 12:12,/save/1991-1/58/1549282358_1991-1.jpg,4/02/2019 12:10,-0.9,80.4,none,moist,0,3.7,0.0,2.1,none,288,0.7,4/02/2019 12:12,7474358,2,12:12:38
1215-0,23/02/2019 13:25,/save/1215-0/40/1550928340_1215-0.jpg,23/02/2019 13:20,-9.4,49.4,none,dry,0,8.5,0.0,0.0,none,142,0.0,23/02/2019 13:25,9120340,0,13:25:40
344-0,1/03/2019 13:52,/save/344-0/22/1551448322_344-0.jpg,1/03/2019 14:50,0.0,94.0,none,saline,0,8.1,0.0,4.5,none/unknown,260,2.5,1/03/2019 13:52,9640322,0,13:52:02
1082-0,12/02/2019 12:45,/save/1082-0/51/1549975551_1082-0.jpg,12/02/2019 12:40,-3.4,74.2,none,saline,0,2.3,0.0,0.6,none,256,2.4,12/02/2019 12:45,8167551,0,12:45:51
119-0,12/01/2019 13:51,/save/119-0/62/1547301062_119-0.jpg,12/01/2019 13:40,-1.2,82.8,shower,moist,0,2.6,1.6,1.4,none,277,0.9,12/01/2019 13:51,5493062,2,13:51:02
1181-0,5/03/2019 13:48,/save/1181-0/98/1551793698_1181-0.jpg,5/03/2019 13:50,1.5,72.0,dew,moist,0,9.4,0.0,6.2,none,306,1.5,5/03/2019 13:48,9985698,0,13:48:18
258-0,7/03/2019 11:37,/save/258-0/55/1551958655_258-0.jpg,7/03/2019 11:30,5.6,60.4,none,dry,0,15.9,6.7,13.1,none,141,0.0,7/03/2019 11:37,10150655,0,11:37:35
344-0,23/02/2019 12:52,/save/344-0/63/1550926363_344-0.jpg,23/02/2019 13:50,0.0,39.0,none,dry,0,6.8,0.0,-0.5,none/unknown,65,0.8,23/02/2019 12:52,9118363,0,12:52:43
1215-0,14/02/2019 12:25,/save/1215-0/32/1550147132_1215-0.jpg,14/02/2019 12:20,6.8,92.1,none,dry,0,10.5,0.0,8.0,none,203,0.0,14/02/2019 12:25,8339132,0,12:25:32
1157-0,21/01/2019 11:45,/save/1157-0/18/1548071118_1157-0.jpg,21/01/2019 11:40,-6.6,67.7,none,dry,0,0.8,0.0,-1.5,very low warning,101,1.5,21/01/2019 11:45,6263118,2,11:45:18
851-0,20/01/2019 12:47,/save/851-0/55/1547988455_851-0.jpg,20/01/2019 12:10,-3.8,83.9,none,dry,0,0.6,0.0,-2.2,none/unknown,134,3.0,20/01/2019 12:47,6180455,2,12:47:35
585-0,27/02/2019 12:42,/save/585-0/57/1551271357_585-0.jpg,27/02/2019 12:40,7.2,61.6,none,dry,0,19.9,22.9,14.6,none,290,2.4,27/02/2019 12:42,9463357,0,12:42:37
585-0,20/02/2019 12:02,/save/585-0/57/1550664157_585-0.jpg,20/02/2019 12:00,3.3,67.7,none,dry,0,13.7,11.7,9.0,none,291,3.8,20/02/2019 12:02,8856157,0,12:02:37
67-0,17/12/2018 13:08,/save/67-0/17/1545052117_67-0.jpg,17/12/2018 14:05,-2.6,85.1,unknown,wet,0,1.9,0.0,-0.4,low warning,42,1.6,17/12/2018 13:08,3244117,1,13:08:37
137-0,16/02/2019 13:32,/save/137-0/24/1550323924_137-0.jpg,16/02/2019 13:30,1.1,68.5,none,dry,0,9.8,8.1,6.6,none,210,1.2,16/02/2019 13:32,8515924,0,13:32:04
1686-0,13/11/2018 13:42,/save/1686-0/59/1542116559_1686-0.jpg,13/11/2018 13:40,7.4,81.8,unknown,unknown,0,0.0,0.0,10.4,none/unknown,0,0.7,13/11/2018 13:42,308559,3,13:42:39
575-0,24/01/2019 12:05,/save/575-0/25/1548331525_575-0.jpg,24/01/2019 12:00,-7.9,87.1,none,dry,0,-1.6,-4.0,-6.1,none,104,2.8,24/01/2019 12:05,6523525,2,12:05:25
2013-0,21/11/2018 11:55,/save/2013-0/9/1542801309_2013-0.jpg,21/11/2018 11:53,-0.4,95.1,unknown,dry,0,4.5,0.0,0.3,none,117,0.7,21/11/2018 11:55,993309,3,11:55:09
585-0,7/03/2019 12:07,/save/585-0/57/1551960457_585-0.jpg,7/03/2019 12:00,2.9,43.0,none,dry,0,18.4,17.4,15.5,none,205,2.8,7/03/2019 12:07,10152457,0,12:07:37
